category,title,url,source,date,article
정치,"""아들 성매매 의혹 때도 살려뒀는데.."" 장제원 의원 페북·트위터 닫아",,조선일보,20170502,"2일 장제원 바른정당 의원이 탈당 후 자유한국당 복귀를 선언한 뒤 소셜미디어 계정을 모두 닫아버렸다.,이날 현재 장제원 의원의 페이스북에 접속하면 ‘콘텐츠를 이용할 수 없습니다’라는 메시지만 떠있다. 장 의원의 트위트 계정도 ‘존재하지 않는다’는 메시지만 나타나고 열리지 않는다.,장 의원은 지난 2월 아들(17)이 엠넷 오디션 방송 ‘고등래퍼’에 출연했다가 성매매 의혹 논란에 휩싸였을 때도 활동을 자제했을 뿐 소셜미디어 계정을 완전히 삭제하지는 않았다. 아들이 소셜미디어를 통해 ‘조건만남’을 시도했다는 보도가 나오자, 장 의원은 사과문과 당 대변인과 부산시당위원장 직에서 사퇴했었다.,당시 장 의원은 페북과 트위터에 “이루 말할 수 없는 욕설과 살인적 댓글에 저로서는 더 이상 소통을 할 수 없는 상황이라고 판단했다. 때론 유명인들이 인터넷 댓글을 보고 자결한 이유를 어렴풋이 알 것 같기도 하다”고 밝혔다.,그러나 논란이 일어난 지 2주 만에 페이스북과 트위터에 다시 게시물을 올리기 활동을 시작했다.,하지만 이번에는 소셜미디어 계정을 완전히 삭제해버렸다. 이로 보아 이번 바른정당 탈당으로 아들의 성매매 의혹 논란 당시보다 훨씬 심한 ‘욕설’과 ‘살인적 댓글’이 쏟아졌음을 유추할 수 있다.,장 의원을 향한 비판에는 최순실 게이트 청문회에서 ‘대통령 하야’를 외치던 모습을 버리고 대통령 탄핵을 반대했던 자유한국당으로 복귀한 것을 비난하는 내용이 주를 이뤘다.,이날 장 의원을 포함한 바른정당 의원 13명은 탈당 후 홍준표 자유한국당 후보 지지를 공식 선언했다. "
정치,"심 후보의 '부패 혐의' 공격받은 洪, ""심상정 끝까지 화이팅입니다""",,조선일보,20170502,"주요 정당 대선후보 간 TV 토론을 거치며 '최대 숙적'으로 꼽혀온 홍준표 자유한국당 후보와 심상정 정의당 후보가 마지막 토론에서도 감정섞인 설전을 펼쳤다.,2일 마지막 대선후보 TV토론에서 심 후보는 홍 후보가 경남도지사 시절 강행한 '진주의료원 폐쇄'를 문제 삼았다. 심 후보는 ""진주의료원이 돈 먹는 하마라면서 문 닫길 잘했다고 하셨는데, 대통령 되면 (공기업인)의료원 다 폐쇄하실 거냐""고 물었다.,홍 후보는 ""그런 억지주장은 안 되죠""라며 ""강성 귀족 노조를 철폐하겠다고 했다""고 답했다.,이에 심 후보는 ""서울대병원도 귀족 강성 노조 아니냐. 민주노총 소속인데""라고 재차 묻자, 홍 후보가 ""그건 견강부회(牽强附會)에요. 서울대병원이 강성노조입니까?""라고 되물었다.,그러자 심 후보는 ""홍 후보의 기준대로라면 서울대병원은 5년간 1900억원의 적자를 냈기 때문에 (강성 귀족 노조) 맞다""며 물러서지 않았다.,이에 홍 후보는 목소리를 높이며 ""난 적자가 있다고 노조를 폐지한다고 한 적 없다""며 ""적자 쌓이는데 놀면서 일 안하고 세금만 축내니까 (진주의료원)폐쇄한 거야""라고 답했다.,심 후보는 ""그 얘기는 국민들이 홍 후보님한테 하는 얘기에요. 사돈 남말 하지 마세요""라며 ""홍 후보님 도지사 시절에 부패 혐의로 재판 받으러 다니느라 도지사 역할 제대로 못하셨잖아요""라고 했다.,홍 후보도 가만있지 않고 ""그렇게 적대감정 갖고 배배 꼬여서 덤비니 어떻게 대통령 되겠습니까""라며 웃었다.,심 후보가 개의치 않고 ""(이명박 정부의)4대강 사업은 단군 이래 최대 재앙이다. 제가 대통령 되면 청문회를 열 것""이라며 ""녹조 없애려고 언제까지 약품 처리할 거냐""고 공격의 방향을 돌렸다.,사회자가 시간 관계상 짧게 답해달라고 하자 ""가만 있어봐""라고 말을 끊은 홍 후보는 심 후보에게 ""이정희 후보처럼 포기하지 마시고 끝까지 화이팅하십시오. 심상정 화이팅입니다""라고 말했다. 심 후보가 완주해야 문재인 민주당 후보와 진보 표심을 분열할 수 있다는 얘기로 해석됐다."
정치,"심상정, 우상호에 ""대표적 갑질..文 해명해라""",,조선일보,20170502,"우상호 더불어민주당 공동선대위원장이 “정의당 지지는 다음 선거에서 해도 괜찮다”고 말한 것에 대해 심상정 정의당 대선 후보가 “대표적인 갑질”이라며 “문재인 후보가 해명해야 한다”고 비판했다.,심 후보는 2일 서울 서대문구 이대역 앞 대현 문화공원 유세에서 ""작은 가게에도 좋은 물건 있으면 국민이 불티나게 사는 것이 맞다. 큰 가게 세도(勢道)만 부리지 말고 좋은 물건 가져다 놓으면 되는 것 아닌가""라고 지적했다. 이어 심 후보는 ""1등 하는 문 후보의 해명이 있어야 한다고 생각한다”고 덧붙였다.,박원석 정의당 선대위 공보단장 역시 이날 “‘민주당과 문재인 후보가 더 나은 선택’이라고 얘기하지 못하고 낡디 낡은 사표 방지 심리, 큰 덩치를 내세우는 갑질정치에 매달리는 우상호 대표와 민주당의 모습이 안타깝다”며 “민주당과 우 대표는 더 이상의 졸렬한 언행을 삼가길 권한다”고 논평했다.,앞서 이날 오전 우 위원장은 서울 여의도 당사 기자간담회에서 “정의당 지지는 다음 선거에서 해도 괜찮다”며 “이번 선거는 정권교체에 집중해 주는 것이 시대정신” 발언한 바 있다."
정치,동해에 또 출동한 美 '죽음의 백조',,조선일보,20170502,"'죽음의 백조', 미국의 초음속 전략폭격기 B-1B 2대가 지난 1일 동해상에 출격해 미 항공모함 칼 빈슨과 함께 대북 무력시위에 참가하고 강원도에서 연습탄 투하 훈련을 한 것으로 밝혀졌다. 미 B-1B는 지난 3~4월 키 리졸브 및 독수리 연습 기간에만 수차례 한반도에 출동해 폭격 훈련 등을 실시했기 때문에 1일 다시 출동한 것은 이례적인 일로 받아들여진다. 4월 초 북한은 ""B-1B가 보름 동안 다섯 차례 출격했다""고 주장하기도 했다.,군 관계자는 2일 ""어제 괌 앤더슨 기지를 이륙한 전략폭격기 B-1B 2대가 동해상 미 항모 칼 빈슨의 함재기들과 연합 훈련을 했다""며 ""우리 공군의 KF-16 전투기 등과도 한·미 연합 훈련을 했다""고 말했다. 군 소식통은 ""미 칼 빈슨 항모 전단, 핵추진 잠수함 미시간함 등과 함께 6차 핵실험 등 북한 도발을 억제하기 위한 고강도 압박의 일환""이라고 말했다. B-1B는 미국의 3대 전략폭격기 가운데 가장 빠르고 가장 많은 폭탄·미사일을 탑재할 수 있다.,앞서 북한 조선중앙통신은 ""미제는 5월 1일 군사 연습이 막을 내린 지 하루도 못 되어 악명 높은 핵전략 폭격기 'B-1B' 편대를 남조선 지역 상공에 끌어들이는 도발을 또다시 감행했다""며 민감한 반응을 보였다.,한편 한·미 군 당국은 지난 26일 경북 성주에 배치한 사드(THAAD·고고도 미사일 방어 체계) 포대가 북한 미사일을 요격할 수 있는 상태에 도달했다고 밝혔다. 문상균 국방부 대변인은 이날 ""(사드는) 지금 현재 배치된 장비를 활용해서 북한의 핵·미사일 위협에 대한 초기 능력을 발휘할 수 있는 상태""라고 답했다. 주한미군 측도 AFP통신에 ""(사드는) 작동 중이며 대한민국을 방어할 능력을 갖췄다""고 밝혔다."
정치,"""반성 않고 책임 안진다""더니..장제원 의원 격정 유세 영상 재조명",,조선일보,20170502,"2일 비(非)유승민계 바른정당 의원 13명이 집단 탈당하면서, 탈당 의원 중 한 명인 장제원 의원의 최근 유승민 후보 지지 유세 영상이 화제가 되고 있다. 불과 사흘 전 부산 서면에서 유 후보 지지 연설을 하는 장면이다.,이날 동영상 사이트 유튜브에는 ‘유승민 유세 현장 불 뿜는 장제원’이라는 제목의 영상이 올라왔다. 부산일보에서 제작한 이 영상은 지난달 29일 부산 서면에 있는 젊음의 거리에서 장 의원이 유 후보를 지지해달라고 호소하는 내용이다.,영상이 화제인 것은 자유한국당에 대한 비판의 강도가 매우 강하고 마치 신들린 듯 온 몸과 팔을 흔들며 격정적으로 유 후보 지지를 호소하는 내용이기 때문이다. 그는 이처럼 격정적인 지지 유세를 하고 사흘 만에 유 후보에게 등을 돌리고 탈당했다.,장 의원은 이 영상에서 “정치인의 유세에 이렇게 많은 젊은이들이 모인 것은 처음 본다”며 “젊음의 힘으로 유승민을 새로운 대한민국의 첫 대통령으로 만들어달라”고 입을 뗀다.,장 의원은 그러면서 “유 후보는 대한민국을 안보위기·경제위기·공동체위기로 규정하고 있다”며 이를 해결할 적임자가 유 후보임을 강조한다.,그는 “이번 대통령 선거는 수구 보수세력에게 다시 기회를 주느냐, 개혁적인 혁신 보수세력에게 여러분이 보수의 적통을 주느냐의 선거”라며 “더 반성하지 않고 책임지지 않는 보수에게 적통을 줄지, 개혁보수세력인 바른정당에게 적통을 줄지 선택해달라”고 호소한다.,‘기득권 수구세력’과의 싸움을 위해서라도 바른정당을 지지해달라고 장 의원은 호소한다. 장 의원은 “(유 후보가) 완패·참패할 경우 기득권 수구세력과 싸우겠다는 세력이 없어진다”며 “생존할 수 있는 지지를 호소한다”고 말했다.,장 의원은 “유승민을 찍으면 유승민이 된다”며 “유승민을 대통령으로 만들어주시면 대한민국은 정의가 강물처럼 흐르고 돈 없고 빽 없어도 억울한 사람이 없는 공정한 나라가 된다”고 강조했다.,바른정당을 탈당한 장 의원은 이날 오전 국회 의원회관에서 기자 간담회를 열고 “현실적인 벽이 너무 높아 현실과 타협하고 양보한 것”이라며 탈당 배경을 밝혔다. 그는 “소수의 힘으로 (현실 정치의) 벽을 넘기에는 역부족이었다고 고백한다”고 덧붙였다.,그는 “비판은 달게 받겠다”며 “정치는 표로 먹고사는데 보수가 자유한국당으로 결집하는 현실을 목도하고 타협했다. 자괴감을 느끼면서 죄송하고 면목도 없다”고 했다."
정치,"서청원, ""벼룩에도 낯짝이 있지 세가 불리해지니까""..바른정당 탈당 의원들 비판",,조선일보,20170502,"“‘벼룩에도 낯짝이 있다’는 속담이 있다. 국민을 대표하는 국회의원이라면 정치철학은 고사하더라도 최소한의 정치도의는 지켜야 하는 것 아닌가?”,친박(친박근혜계) 맏형인 서청원 자유한국당 의원이 2일 바른정당을 집단 탈당하고 자유한국당으로 복귀한 의원들을 향해 강도 높게 비판했다. ,이날 바른정당 의원 13명이 탈퇴하고 한국당으로 복귀를 선언하자 서 의원은 “정치는 위기일수록 원칙과 명분을 지켜야 한다”며 “이들의 입당을 논하기 앞서 국민과 당원들을 납득시킬 수 있느냐가 중요하다. 그래야 대선에도 도움이 된다”고 목소리를 높였다.,서 의원은 “바른정당의 ‘새로운 보수’ 명분은 지지를 받지 못했다”며 “‘4월 질서있는 퇴진, 6월 대선’이라는 당론을 깨고 당소속 대통령을 탄핵하고 교도소에 보냈다”고 탈당 의원들을 향해 일침을 가했다.,이어 “이제 세가 불리하다고 판단했는지 자신들이 추대한 후보를 버리고 다시 우리당으로 돌아오겠다고 한다”며 덧붙였다.,그는 “일부 의원들 개개인의 정치적 이익을 위해 이합집산을 하는 모습을 국민은 인정할 수 없다”며 “보수정치에 대한 인식은 더욱 악화될 것이다”라며 꼬집었다.,“바른정당은 자신들의 후보를 설득해서 명분을 가지고 절차를 거쳐 복당을 하는 수순을 밟아야 했다. 자유한국당 당원들의 의사도 존중되어야 하며, 복당을 희망한 의원 중 옥석도 가려야 한다”며 “그래야 국민과 지지자들의 마음을 움직일 수 있다”며 향후 방향을 제시했다."
정치,"홍준표, 4대강 공격에 ""녹조가 왜 생기는지도 모르고..""",,조선일보,20170502,"홍준표 자유한국당 대선 후보는 2일 중앙선거방송토론위원회 주관 후보자토론회에서 문재인 더불어민주당 후보와 대학 등록금, 4대강 사업에 대해 서로 과거 정부의 잘못을 따지며 신경전을 벌였다.,홍 후보는 특히 4대강 녹조 문제와 관련해서는 소양강 댐의 연중 저수 기간, 녹조가 발생하는 원리 등 내용을 언급하며 문재인 후보를 조목조목 공박했다.,이날 토론회에서 문 후보가 “(이명박 정부가 추진한)4대강 사업 때문에 수질이 악화됐는데 대책이 있느냐”고 묻자, 홍 후보는 “4대강 때문에 녹조가 늘었다는 것이냐. 녹조가 왜 생기는 지 아느냐”고 되물었다.,문 후보가 “물이 고이니까(녹조가 생겼다)”라고 하자 “그렇지 않다. 질소와 인이 고온다습한 기후와 만날 때 생긴다”며 “소양강댐 물이 갇혀 있는 시간은 1년에 232일인데 녹조가 있느냐”고 말했다.,홍 후보는 이어 “유속 때문이 아니라 지천에서 흘러들어온 생활하수, 축산폐수 때문에 녹조가 생긴 것”이라며 “질소와 인이 함유된 지류의 폐수가 흘러들어와 고온다습한 기후일 때 녹조가 생기는 것”이라고 말했다.,홍 후보는 “소양강 댐은 강 상류에 있기 때문에 흘러들어오는 지류가 많지 않아서 녹조가 없다”며 “대청댐은 보은·옥천·영동 지역의 질소와 인이 함유된 지류가 흘러들어오기 때문에 건설 초기부터 녹조가 생기고 있다”고 말했다.,홍 후보는 문 후보에 대해 “지금 녹조가 무엇 때문에 생기는지도 모르고 말하는 것 아니냐”고 공격했다.,문 후보가 “물을 가둬서 수질이 악화됐다는 건 박근혜 정부가 공식 발표한 것”이라고 하자, 홍 후보는 “(물을 가둬서 그런 것이라면)소양강댐은 왜 그렇지 않느냐”며 “(4대강 사업 덕분에)가뭄과 홍수가 없어졌다”고 했다. 그는 문 후보가 “가뭄 때 그게 사용되느냐”고 묻자 “사용됐다”고 답했다.,홍 후보가 이처럼 녹조 문제와 관련된 지식으로 문 후보를 반박한 것은 녹조 현상이 자주 발생하는 낙동강 유역이 포함된 경남 도지사를 지낸 경험 때문인 것으로 분석된다.,앞서 홍 후보는 문 후보의 반값 등록금 공약에 대해 “김대중·노무현 정부 때 대학 등록금이 113％ 올랐다”며 “반값등록금 공약을 냈는데, 자기들이 부풀려 올려놓고 되돌리겠다는 것이냐”고 말했다. ,문 후보가 “왜 옛날이야기를 하느냐. 다음 정부에 대해 이야기하자”고 하자 홍 후보는 “이명박 정부 때는 3％밖에 오르지 않았다”며 “문 후보가 대통령 비서실장할 때 등록금을 두배 이상 올려놓고 이제 와서 선심 쓰듯 절반으로 낮춘다고 한다”고 했다.,이어 홍 후보는 문 후보에게 “얼굴 보니까 좀 그렇다”고 하기도 했다. 문 후보는 “선심이 아니라 부담이 과중해서 낮추자는 것”이라고 답했고 홍 후보가 “(등록금 폭등을)누가 만들었느냐. 노무현 정부”라고 하자 “허허허”하고 웃어넘겼다."
정치,"文, 약속대로 시민들과 '프리허그'..""사전투표율 26%는 기적""",,조선일보,20170506,"문재인 더불어민주당 대선 후보는 6일 저녁 서울 홍대 거리를 찾아 시민들과 ‘프리허그(free hug·자유롭게 껴안기)’를 나눴다.,문 후보는 최근 기자회견에서 “사전 투표율이 25%를 넘기면 홍대 거리에서 프리허그를 하겠다”고 약속했는데, 실제 투표율이 약 26%로 집계되자 약속을 지키기 위해 나온 것이다.,이날 홍대 거리엔 문 후보가 도착하기 약 2시간 전인 오후 5시부터 평소보다 많은 인파가 모였다. 문 후보가 올 것으로 알려진 홍대입구 지하철역 8번출구 인근 가설 무대 주변에 시민들이 1000명 가까이 자리를 잡고 떠나지 않아, 근처 보행로는 통행이 어려운 수준이었다.,거리에 자리잡지 못한 사람들은 무대 주변 건물에 들어가 식당이나 카페 창가에서 지상을 내려다보며 대기하기도 했다. 문 후보를 상징하는 파란색 바람막이나 재킷 차림 지지자들이 눈에 띄었고, 언론 종사자가 아님에도 문 후보를 찍기 위해  커다란 망원렌즈 카메라를 들고 온 20대들도 많았다.,오후 6시 50분쯤 문 후보가 거리에 모습을 드러내자 시민들은 환호성을 지르며 “문재인! 문재인!”하고 연호했다. ,문 후보는 무대에 올라 시민들에게 인사하고 “이번 (대통령 선거) 사전 투표에서 1100만명이 투표해줘 투표율이 26%를 넘었는데, 이는 정말 기적같은 일”이라며 “5월 9일 투표에도 꼭 참여해달라”고 했다.,이후 관중들 중에서 특정 조건을 충족하는 사람을 뽑아 문 후보와 포옹할 기회를 줬다.  사회를 맏은 조국 서울대 교수는 ‘지금까지 한번도 남자·여자친구가 없었던 사람’, ‘문 후보처럼 유기견을 키우는 사람’, ‘구직 중에 있고 취업 원서를 낸 사람’, ‘비정규직 근로자’, ‘무대에서 노래를 부를 수 있는 사람’ 등 조건을 걸었고 그때마다 수십명의 사람들이 큰 소리로 “저요! 저요!”하고 외쳤다.,문 후보는 약 1시간쯤 시민들과 포옹을 이어 가다가, 인사를 하고 무대에서 내려와 자리를 떴다.,경찰에 따르면 이날 행사엔 질서 유지와 문 후보의 경호를 위해 760명의 경찰 병력이 동원됐다. 마포경찰서 관계자는 “홍대 거리 특성상 유동인구가 많기 때문에 충분한 병력을 출동시켰다”고 말했다."
정치,"김영석 해수부 장관 ""SBS 보도에 나온 7급 공무원은 인터넷 소문 언급한 것..엄중히 조사 조치하겠다""",,조선일보,20170504,"해양수산부는 ""'해수부와 문재인 더불어민주당 후보 측이 세월호 인양 시점을 두고 거래를 했다'는 의혹을 제기한 익명의 공무원은 7급 직원으로 밝혀졌다""며 ""인터넷 뉴스 등에 떠도는 이야기를 언급한 것이어서 즉시 대기발령 조치하고 엄중히 조사하겠다""고 발표했다.,김영석 해양수산부 장관은 4일 오후 2시 정부세종청사 기자실에서 브리핑을 통해 “해당 직원은 현재 업무를 수행하는 것이 적절하지 않다고 판단하고 업무에서 배제했다”면서 “부적절한 언행을 한 데 대해 엄정하고 투명한 조사를 실시해 조사 결과에 따라 조치할 예정”이라고 밝혔다.,김 장관은 이어 SBS에서 제기한 고의지연 의혹은 근거 없는 얘기라고 일축했다. 김 장관은 “세월호 인양은 대형선박을 통째로 인양하는, 세계 인양사에도 유례없는 방식”이라며 “기술적 어려움이나 기상 여건 등으로 인한 지연 사유와 인양 계획은 국회 현안보고와 언론브리핑 등을 통해 투명하게 공개해 왔다”고 강조했다. 그는 “무엇보다 세월호 인양은 미수습자 9명을 수습하기 위한 것으로, 그 과정에서 어떠한 정치적 고려도 있을 수 없었다”고 했다.,해수부에 따르면 SBS 보도에 등장한 익명의 해양수산부 공무원은 목포 세월호 현장수습본부에 파견돼 언론지원 업무를 맡고 있던 7급 직원으로, 2014년 임용됐다.,해수부에 따르면 해당 직원은 SBS 보도가 나간 다음날인 3일 감사담당관실에 자진신고했다.,해수부는 “해당 직원은 지난달 16일부터 일주일간 목포 세월호 현장수습본부 언론지원반에서 일주일간 파견 근무를 하던 중 해당 기자와 통화하는 과정에서 보름 전 인터넷뉴스를 보고 한 말일 뿐, 세월호 인양과 연계해 한 말이 아니다”며 “이를 해당 매체에서 동의 없이 녹취하고 편집한 것”이라고 밝혔다. 이 공무원은 해당 기자와 개인적으로 아는 사이는 아니고, 파견 첫날인 4월 16일부터 2∼3일간 수차례 통화한 것으로 알려졌다.,그는 ""SBS의 세월호 보도와 관련해 사실과 다른 내용이 있어 해명하고자 먼저 전화를 했고, 이후 수차례 통화를 하면서 이런 저런 얘기를 했다""며 ""녹취를 하는 줄도 몰랐고, 문재인 관련 발언을 정확히 며칠에 한 것인지는 기억이 안 난다""고 해수부 감사관실에 말했다. 해수부 감사관실은 이 공무원이 SBS와 통화내용을 자신이 녹음하지 않았다고 진술함에 따라 통화 기록을 확인하기로 했다.,해수부는 “해당 직원은 실무급 공무원이며, 세월호 인양일정이나 정부조직 개편 등에 대해 책임 있는 답변을 해줄 수 있는 위치가 아니다”고 했다.,SBS는 지난 2일 ""솔직히 말해서 이거(세월호 인양)는 문재인 후보에게 갖다 바치는 것""이라며 ""정권 창출되기 전에 갖다 바치면서 문 후보가 약속했던 해수부 제2차관 수산 쪽으로 만들어주고, 해경도 (해수부에) 집어넣고 이런 게 있다. 문 후보가 잠깐 약속했다. 공식적으로나 비공식적으로나…""라는 익명의 해수부 공무원 말을 인용 보도했다.,SBS는 해수부를 비롯해 민주당이 강하게 반발하자 홈페이지에서 기사를 삭제하고, 지난 3일 8시 뉴스에서 약 5분 30초 동안 사과 방송을 했다. 해수부는 이 공무원을 관련법상 징계할 수 있는지 검토 중이다. 그는 선관위에서도 조사를 받을 것으로 예상된다."
정치,"바른정당 ""남은 의원 19명 끝까지 힘 모아 劉 도울 것""..김무성 ""탈당 의원들 많이 말렸지만..""",,조선일보,20170502,"13명의 의원이 탈당을 선언한 바른정당이 2일 “남은 의원들과 원외 위원장들이 끝까지 힘을 모아 유승민 후보의 승리를 위해 최선의 노력을 다하겠다고 결의했다”고 밝혔다.,오신환 대변인은 이날 당사에서 선대위원장 주최 회의를 가진 직후 이같이 밝히며, “바른정당은 한 치의 흐트러짐 없이 우리가 추구하는 깨끗하고 따뜻한 보수의 길을 만들겠다는 창당 정신을 되새기면서 5월 9일(대선일) 끝까지 갈 것”이라고 했다.,이날 회의에는 김무성·정병국 공동선대위원장과 김세연 선대본부장, 오신환 대변인, 홍철호 후보 비서실장이 참석했고, 원외 당협위원장도 35명가량 참석했다.,오 대변인은 “어려운 상황 속에서 외롭고 힘든 길인 것을 다 알고 있다”며 “그러나 우리가 추구해 온 가치, 바른정당이 만들고자 한 깨끗하고 따뜻한 대한민국을 만들기 위해 끝까지 최선을 다하겠다”고 했다.,이들은 추가 탈당을 막기 위해 노력할 방침도 밝혔다. 오 대변인은 “예측하긴 어렵지만 현재 남은 19명 국회의원들 모두 함께 노력하면서 하나로 가는 데 최선의 노력을 다하겠다”고 했다.,김무성 공동선대위원장은 이날 당사에서 기자들과 만나 “의원들에게 (탈당을 말리는) 요청을 많이 했다. 그런데 그 사람들 요청은 3자 단일화였고, 그게 안돼서 보수후보 단일화라도 하자는 거였는데 후보가 받아들이지 않아서 의원들이…(탈당했다)”고 했다.,김 위원장은 일각에서 자신이 유 후보를 적극적으로 돕지 않는다는 지적이 나오는 것에 대해 “선거 초반에 내가 유세에 가면 (사람들이) 나보고 사진을 찍자고 해서 사람들이 (유 후보) 옆에 서지 말라고 했다”며 사실이 아니라는 취지로 말했다. 그는 “소쩍새가 우는 사연(말 못할 사연)이 다 있다”고도 했다.,정병국 공동선대위원장은 별도의 입장문을 내고 “정권은 잃을지언정 보수의 가치는 지켜야 한다는 심정으로 바른정당을 창당했다”면서 “처참하게 외롭고 한없이 괴로운 이 시간조차 진정한 보수의 가치를 지키는 인고의 과정으로 삼고자 한다. 어렵고, 더디고, 외롭고, 힘들지만 이 길을 가겠다”고 했다.,김세연 선대본부장은 “창당 100일을 하루 앞둔 오늘 바른정당이 반으로 나뉘었는데, 참으로 비통하고 가슴이 아프다”며 “얕은 계산에 의해 따뜻하고 깨끗한 보수의 깃발이 찢겼고, 새 정치를 펼치겠다는 다짐과 약속이 무참히 훼손됐다. 좌파 정권 탄생을 막기 위한다는 말을 곧이 곧대로 믿을 국민이 있겠나”라고 탈당 의원들을 비판했다.,김 본부장은 “마지막에는 반드시 승리한다는 확신과 신념으로 결핍과 오판이 불러온 오늘의 참담함을 삼킨다”며 “누군가는 반드시 가야할 길이기에, 결국 승리하는 길이기에 끝까지 간다. 멀리 보고 한 걸음 한 걸음 묵묵히 가겠다”고 했다."
정치,"한국당, 바른정당 탈당파 12명 복당..서청원 등 친박 당원권 정지 해제",,조선일보,20170506,"자유한국당이 6일 바른정당 탈당파 12명을 일괄 복당 시키고, 서청원·최경환·윤상현 의원 등 친박계 핵심 의원들에 대한 당원권 정지 징계를 해제했다.,이철우 사무총장은 이날 저녁 여의도 당사에서 기자회견을 열어 ""홍준표 대선후보의 특별지시에 따라 한국당의 대선 승리와 보수대통합을 위해 재입당 신청자의 일괄 복당과 징계 해제를 결정했다""며 이같이 밝혔다.,복당 대상자는 국회의원 14명, 기초단체장 2명, 광역의원 8명, 기초의원 32명 등 총 56명이다. 이정현 의원의 경우 복당을 거부한 것으로 알려졌다. 징계 해제는 친박 핵심인 서청원·최경환·윤상현 의원 등 7명이다.,홍준표 대선후보는 오전 기자회견에서 ""당헌 104조에 근거해서 당무우선권을 발동해 오늘 내로 모든 사람의 징계를 다 풀고 입당하겠다는 사람을 다 입당시키라고 비대위에 지시했다""고 전했다."
정치,"'성희롱 충격' 유승민 딸 유담 ""피해자라고 숨어선 안돼..아버지 끝까지 도울 것"" 유세 지원 재개",,조선일보,20170506,"유승민 바른정당 대선 후보의 딸 유담(24)씨가 성희롱 사건과 관련해 6일 “피해자가 숨어야 하는 일은 우리나라에서 절대 있어서는 안 될 일”이라며 유 후보에 대한 지원 유세를 재개했다.,유씨는 이날 경기도 수원월드컵경기장 유세 지원에 앞서 기자들과 만나 “이런 불미스러운 일이 생겼을 때일수록 더 당당히 나서야 한다고 생각한다”며 이 같이 밝혔다.,유씨는 “어제 불미스러운 사건이 있었는데 많은 분이 위로해주고, 격려해주셔서 감사드린다”고 말했다. 이어 “후보 가족이 후보자를 돕는 것은 너무 당연한 일이며, 자식이 아버지를 돕지 않는 게 더 이상한 일”이라고 했다.,유씨는 “아버지께서는 저에게 계속 미안하다며 ‘그만하면 됐다’고 했다”며 “그렇지만 처음부터 자진해서 아버지를 돕기로 한 것이고, 지금도 아버지가 대한민국을 바로 세울 유일한 후보라고 믿고 있기 때문에 끝까지 도울 것”이라고 말했다.,서울 마포경찰서는 지난 4일 서울 홍대입구역 부근에서 유씨의 어깨에 팔을 두르고 혀를 내미는 등 강제추행한 혐의를 받고 있는 이모(30)씨를 5일 검거해 조사하고 있다."
정치,"이준석, ""배신자는 과분한 칭호, 쫄보가 적절"" 바른정당 탈당파 맹비난",,조선일보,20170502,"2일 오전 바른정당 의원 13명이 탈당을 발표하고 홍준표 자유한국당 후보 지지를 선언한 가운데, 전날 이준석(32) 바른정당 서울 노원병 당협위원장이 탈당파 의원들을 비판하며 올린 글이 재조명되고 있다.,이 위원장은 1일 자신의 페이스북 계정에서 바른정당 탈당파 의원 14명이 홍 후보와 회동을 한 것에 대해 “‘배신자’는 그들에게 과분한 칭호”라며 “(이들에게) 적절한 칭호는 저렴한 표현이지만 ‘쫄보’라고 본다”고 밝혔다.,이날 탈당을 선언한 바른정당 의원은 김재경, 박순자, 이군현, 권성동, 김성태, 김학용, 여상규, 이진복, 홍문표, 홍일표, 황영철, 장제원, 박성중 의원으로 총 13명이다. 이들은 탈당선언문에서 “보수단일화를 통한 정권 창출을 위해 바른정당을 떠나 자유한국당 홍준표 후보를 지지하기 위해 이 자리에 함께했다”며 “지나간 과거와 서로에 대한 아픈 기억은 다 잊고 대동단결하기를 바란다”고 밝혔다. 이날 탈당 명단에서 전날 홍 후보와의 회동을 함께했던 정운천 의원은 빠졌는데, 정 의원은 5일 지역구에서 개별 탈당 발표를 할 것으로 전해졌다.,한편, 홍 후보는 전날 탈당파 바른정당 의원들과의 회동에서 “좌파에게 정권이 넘어가지 않도록 여러분이 힘을 합쳐 도와주길 바란다”며 “그렇게 하면 내가 이길 자신이 있다”고 했다."
